text	entities
attack	O
.	O
The	O
United	COUNTRY
States	O
and	O
other	O
Western	O
countries	O
accuse	O
Iran	COUNTRY
of	O
secretly	O
developing	O
nuclear	COMPOUND
weapons	O
under	O
cover	PERSON
of	O
a	O
civilian	PERSON
energy	COMPOUND
program	O
-	O
a	O
charge	O
Iran	COUNTRY
denies	O
.	O
Admiral	O
Mullen	O
said	O
he	O
hopes	O
the	O
combination	O
of	O
sanctions	O
and	O
diplomatic	O
efforts	O
will	O
resolve	O
the	O
dispute	O
.	O
Georgia	O
's	O
president	PERSON
has	O
announced	O
plans	O
for	O
his	O
country	O
to	O
get	O
emergency	O
natural	O
gas	O
supplies	O
from	O
Iran	COUNTRY
to	O
help	O
end	O
the	O
country	O
's	O
shortage	O
of	O
both	O
gas	O
and	O
electricity	O
.	O
""""	O
President	O
Mikhail	O
Saakashvili	O
told	O
cabinet	O
members	PERSON
Friday	DAY
that	O
gas	O
from	O
Iran	COUNTRY
is	O
expected	O
to	O
begin	O
flowing	O
into	O
Georgia	O
beginning	O
Sunday	DAY
or	O
,	O
at	O
the	O
latest	O
,	O
Monday	DAY
.	O
""""	O
Residents	O
in	O
the	O
former	O
Soviet	O
republic	PERSON
have	O
been	O
enduring	O
freezing	O
weather	O
with	O
limited	O
supplies	O
after	O
explosions	O
on	O
pipelines	O
delivering	O
Russian	LOCATION
natural	O
gas	O
.	O
""""	O
Russian	LOCATION
authorities	O
deny	O
Georgian	COUNTRY
charges	O
that	O
they	O
deliberately	O
cut	O
supplies	O
,	O
and	O
insist	O
the	O
pipelines	O
were	O
sabotaged	ARMY
.	O
""""	O
Repairs	O
are	O
due	O
to	O
be	O
completed	O
by	O
Sunday	DAY
.	O
Georgia	O
is	O
heavily	O
dependent	O
on	O
Russian	LOCATION
natural	O
gas	O
.	O
President	O
Saakashvili	O
says	O
the	O
agreement	O
with	O
Iran	COUNTRY
shows	O
his	O
country	O
has	O
alternative	O
sources	O
.	O
""""	O
Millions	ORGANISATION
of	O
Georgians	COUNTRY
have	O
also	O
been	O
without	O
electricity	O
because	O
of	O
a	O
breakdown	O
of	O
a	O
unit	O
at	O
a	O
power	O
station	O
,	O
as	O
well	O
as	O
downed	O
power	O
lines	O
.	O
""""	O
""""	O
Peru	O
's	O
former	O
President	O
,	O
Alberto	O
Fujimori	DATE
,	O
has	O
told	O
authorities	O
he	O
is	O
trying	O
to	O
form	O
a	O
political	GOVERNMENT
alliance	O
to	O
support	O
his	O
bid	O
to	O
run	O
in	O
next	O
April	O
's	O
presidential	O
election	ORGANISATION
.	O
""""	O
""""	O
In	O
a	O
visit	ARMY
to	O
the	O
Peruvian	COUNTRY
consulate	O
in	O
Tokyo	ORGANISATION
Wednesday	DAY
,	O
Mr.	LOCATION
Fujimori	DATE
had	O
his	O
signature	O
validated	O
on	O
a	O
document	O
joining	O
his	O
Si	ORGANISATION
Cumple	O
party	GOVERNMENT
with	O
two	QUANTITY
other	O
political	GOVERNMENT
parties	O
.	O
""""	O
""""	O
The	O
consulate	O
said	O
it	O
notarized	O
his	O
signature	O
,	O
but	O
not	O
the	O
contents	O
of	O
the	O
document	O
.	O
""""	O
""""	O
The	O
disgraced	O
ex	O
-	O
president	PERSON
and	O
son	O
of	O
Japanese	LOCATION
parents	PERSON
fled	O
to	O
Japan	COUNTRY
in	O
2000	DATE
,	O
where	O
he	O
was	O
granted	O
citizenship	O
.	O
""""	O
The	O
exiled	O
president	PERSON
is	O
wanted	O
in	O
Peru	O
to	O
face	O
charges	O
of	O
corruption	O
and	O
human	O
rights	O
abuses	O
related	O
to	O
the	O
death	O
squad	O
murders	O
of	O
25	QUANTITY
people	O
.	O
""""	O
Mr.	LOCATION
Fujimori	DATE
,	O
Peru	O
's	O
hard	O
-	O
line	O
ruler	O
from	O
1990	QUANTITY
to	O
2000	DATE
,	O
has	O
denied	O
the	O
charges	O
,	O
calling	O
them	O
politically	ATTACKS
motivated	O
.	O
""""	O
Tokyo	ORGANISATION
has	O
refused	O
requests	O
from	O
Lima	O
for	O
his	O
extradition	O
.	O
""""	O
The	O
British	O
Embassy	LOCATION
in	O
Sudan	LOCATION
's	O
capital	O
has	O
re	O
-	O
opened	O
to	O
the	O
public	PERSON
,	O
four	QUANTITY
days	O
after	O
it	O
was	O
closed	O
because	O
of	O
a	O
possible	O
terrorist	O
threat	O
.	O
""""	O
""""	O
The	O
embassy	O
said	O
in	O
a	O
statement	O
Thursday	DAY
that	O
""""	O
""""	O
additional	O
security	COMPOUND
""""	O
""""	O
has	O
allowed	O
it	O
to	O
resume	O
normal	O
consular	O
and	O
visa	O
services	O
.	O
""""	O
The	O
statement	O
also	O
thanked	O
the	O
Sudanese	O
government	O
for	O
its	O
cooperation	O
.	O
""""	O
Earlier	ORGANISATION
this	O
week	O
,	O
the	O
government	O
said	O
it	O
had	O
broken	O
up	O
a	O
plot	O
to	O
attack	O
several	O
Western	O
diplomatic	O
missions	O
in	O
the	O
capital	O
,	O
Khartoum	O
.	O
""""	O
The	O
state	O
news	O
agency	O
reported	O
that	O
police	ARMY
had	O
arrested	ATTACKS
eight	O
Sudanese	O
men	O
and	O
confiscated	O
arms	O
and	O
explosives	O
.	O
The	O
British	O
Embassy	LOCATION
has	O
advised	O
British	O
citizens	O
to	O
avoid	O
travel	O
to	O
Khartoum	O
.	O
""""	O
Kenyan	O
police	ARMY
have	O
opened	O
fire	O
at	O
hundreds	O
of	O
people	O
demonstrating	O
against	O
cartoons	O
depicting	O
the	O
Prophet	O
Muhammad	PERSON
,	O
as	O
protests	O
across	O
the	O
Muslim	ORGANISATION
world	O
showed	O
no	O
signs	O
of	O
abating	O
.	O
""""	O
""""	O
At	O
least	O
one	O
Kenyan	O
was	O
wounded	ATTACKS
Friday	DAY
when	O
protesters	ORGANISATION
tried	O
to	O
march	O
on	O
the	O
Danish	O
embassy	O
in	O
Nairobi	COUNTRY
,	O
shouting	O
anti	QUANTITY
-	O
Denmark	O
slogans	O
and	O
burning	O
Danish	O
flags	O
.	O
""""	O
""""	O
Muslims	LOCATION
also	O
demonstrated	O
Friday	DAY
in	O
cities	O
across	O
the	O
Middle	O
East	LOCATION
as	O
well	O
as	O
in	O
India	COUNTRY
,	O
Pakistan	COUNTRY
,	O
Afghanistan	COUNTRY
,	O
Bangladesh	O
,	O
Malaysia	O
,	O
and	O
Venezuela	O
.	O
""""	O
""""	O
In	O
France	O
,	O
a	O
Muslim	ORGANISATION
organization	O
-	O
the	O
French	O
Council	O
of	O
the	O
Muslim	ORGANISATION
Faith	O
-	O
said	O
it	O
was	O
launching	O
legal	PERSON
action	O
against	O
French	O
newspapers	O
that	O
published	O
the	O
cartoons	O
,	O
one	O
of	O
which	O
depicts	O
the	O
Prophet	O
Muhammad	PERSON
wearing	O
a	O
turban	O
shaped	O
like	O
a	O
bomb	COMPOUND
.	O
""""	O
""""	O
Malaysian	LOCATION
Prime	O
Minister	LOCATION
Abdullah	O
Ahmad	O
Badawi	O
told	O
an	O
international	O
conference	O
Friday	DAY
the	O
Muslim	ORGANISATION
world	O
and	O
the	O
West	O
must	O
stop	O
demonizing	O
each	O
other	O
and	O
""""	O
""""	O
accept	O
one	O
another	O
as	O
equals	O
.	O
""""	O
""""	O
""""	O
The	O
death	O
toll	O
from	O
a	O
coal	O
mining	O
accident	O
in	O
northwestern	O
China	O
rose	O
to	O
32	QUANTITY
Wednesday	DAY
after	O
searchers	O
recovered	ATTACKS
the	O
body	O
of	O
the	O
last	O
missing	O
miner	ARMY
.	O
China	O
's	O
state	O
-	O
run	O
media	O
say	O
39	QUANTITY
people	O
were	O
working	O
at	O
the	O
privately	O
-	O
owned	O
coal	O
mine	O
in	O
Shaanxi	O
province	O
on	O
Saturday	DAY
when	O
a	O
gas	O
explosion	O
occurred	O
.	O
""""	O
Seven	O
miners	ARMY
managed	O
to	O
reach	O
the	O
surface	PERSON
,	O
but	O
the	O
others	QUANTITY
were	O
trapped	QUANTITY
.	O
""""	O
""""	O
The	O
Xinhua	O
news	O
agency	O
says	O
police	ARMY
have	O
detained	O
the	O
owner	O
and	O
managers	QUANTITY
of	O
the	O
mine	O
,	O
but	O
provided	O
no	O
other	O
details	O
.	O
""""	O
Chinese	O
mines	O
are	O
among	O
the	O
most	O
dangerous	O
in	O
the	O
world	O
.	O
""""	O
Thousands	QUANTITY
of	O
people	O
are	O
killed	ATTACKS
every	O
year	O
in	O
explosions	O
,	O
cave	O
-	O
ins	O
and	O
floods	O
,	O
despite	O
government	O
crackdowns	O
on	O
safety	O
violations	O
.	O
""""	O
""""	O
India	COUNTRY
and	O
Pakistan	COUNTRY
plan	O
to	O
hold	O
a	O
third	O
round	O
of	O
peace	O
talks	O
in	O
January	ARMY
with	O
a	O
focus	O
on	O
security	COMPOUND
,	O
the	O
Kashmir	LOCATION
issue	PERSON
and	O
confidence	O
-	O
building	O
measures	O
between	O
the	O
nuclear	COMPOUND
rivals	O
.	O
""""	O
The	O
two	QUANTITY
-	O
day	O
talks	O
will	O
begin	O
on	O
January	ARMY
17	QUANTITY
and	O
they	O
will	O
be	O
led	O
by	O
the	O
countries	O
'	O
foreign	O
secretaries	O
.	O
They	O
will	O
review	O
progress	O
made	O
so	O
far	O
and	O
also	O
chart	O
a	O
course	PERSON
for	O
future	O
negotiations	O
.	O
The	O
talks	O
will	O
be	O
under	O
a	O
peace	O
process	O
that	O
the	O
two	QUANTITY
sides	O
began	O
in	O
January	ARMY
2004	DATE
.	O
A	O
foreign	O
office	O
spokeswoman	O
in	O
Islamabad	LOCATION
also	O
said	O
that	O
the	O
two	QUANTITY
sides	O
have	O
been	O
holding	O
secret	O
talks	O
on	O
possible	O
reduction	O
of	O
forces	ARMY
in	O
Kashmir	LOCATION
and	O
a	O
Pakistani	COUNTRY
proposal	O
of	O
self	O
-	O
rule	O
in	O
Kashmir	LOCATION
.	O
She	QUANTITY
did	O
not	O
give	O
any	O
more	O
details	O
and	O
also	O
declined	O
to	O
reveal	O
at	O
what	O
level	O
the	O
talks	O
are	O
being	O
held	O
.	O
India	COUNTRY
has	O
not	O
made	O
any	O
comment	O
about	O
the	O
talks	O
.	O
Iraqi	COUNTRY
officials	O
say	O
at	O
least	O
two	QUANTITY
people	O
were	O
killed	ATTACKS
and	O
several	O
others	QUANTITY
wounded	ATTACKS
in	O
a	O
car	O
bomb	COMPOUND
blast	O
in	O
central	O
Baghdad	LOCATION
Tuesday	DAY
.	O
Earlier	ORGANISATION
reports	O
said	O
the	O
attack	O
was	O
carried	O
out	O
by	O
a	O
suicide	QUANTITY
bomber	O
.	O
It	O
came	O
as	O
the	O
U.S.	COUNTRY
military	ARMY
announced	O
it	O
had	O
rounded	O
up	O
428	COMPOUND
suspects	O
over	O
the	O
past	PERSON
30	QUANTITY
hours	O
in	O
a	O
major	O
operation	O
against	O
insurgents	O
in	O
a	O
western	O
suburb	O
of	O
the	O
capital	O
.	O
""""	O
On	O
Monday	DAY
,	O
dozens	O
of	O
people	O
were	O
killed	ATTACKS
and	O
scores	O
were	O
hurt	ATTACKS
in	O
a	O
series	O
of	O
car	O
bombings	ATTACKS
and	O
other	O
attacks	ATTACKS
in	O
cities	O
and	O
towns	O
across	O
Iraq	COUNTRY
.	O
""""	O
""""	O
Also	COUNTRY
Monday	DAY
,	O
an	O
al	ORGANISATION
-	O
Qaida	O
-	O
linked	O
group	O
claimed	O
responsibility	O
for	O
gunning	O
down	O
a	O
top	O
Iraqi	COUNTRY
security	COMPOUND
official	O
(	O
Wael	O
al	ORGANISATION
-	O
Rubaei	O
)	O
and	O
his	O
driver	O
in	O
Baghdad	LOCATION
.	O
""""	O
Iran	COUNTRY
's	O
hard	O
-	O
line	O
Guardian	COUNTRY
Council	O
has	O
approved	O
a	O
bill	TREATY
that	O
would	O
block	O
United	COUNTRY
Nations	O
inspections	O
of	O
its	O
nuclear	COMPOUND
facilities	O
and	O
allow	O
it	O
to	O
resume	O
uranium	COMPOUND
enrichment	O
if	O
it	O
is	O
referred	O
to	O
the	O
U.N.	ORGANISATION
Security	COMPOUND
Council	O
.	O
State	O
media	O
report	O
Saturday	DAY
that	O
the	O
12	QUANTITY
-	O
member	O
council	O
approved	O
the	O
measure	O
after	O
deciding	O
it	O
does	O
not	O
contradict	O
the	O
constitution	O
or	O
Islamic	O
law	GOVERNMENT
.	O
The	O
parliament	GOVERNMENT
already	O
approved	O
the	O
bill	TREATY
last	O
month	O
.	O
The	O
final	O
step	O
will	O
be	O
President	O
Mahmoud	LOCATION
Ahmadinejad	O
's	O
signature	O
.	O
The	O
move	O
could	O
jeopardize	O
nuclear	COMPOUND
talks	O
with	O
Europe	LOCATION
that	O
Iran	COUNTRY
said	O
it	O
expects	O
will	O
resume	O
within	O
weeks	O
.	O
""""	O
Those	O
talks	O
collapsed	O
in	O
August	ORGANISATION
,	O
when	O
Tehran	LOCATION
restarted	O
converting	O
uranium	COMPOUND
-	O
the	O
precursor	O
of	O
enrichment	O
.	O
""""	O
""""	O
Last	O
year	O
,	O
Tehran	LOCATION
suspended	O
enrichment	O
as	O
a	O
good	O
faith	O
measure	O
to	O
allay	O
international	O
concerns	O
it	O
is	O
secretly	O
pursuing	O
nuclear	COMPOUND
weapons	O
,	O
a	O
charge	O
its	O
government	O
denies	O
.	O
""""	O
Zambian	LOCATION
officials	O
say	O
reports	O
that	O
President	O
Levy	COUNTRY
Mwanawasa	LOCATION
has	O
died	O
are	O
FALSE	ORGANISATION
.	O
Information	COUNTRY
Minister	LOCATION
Mike	LOCATION
Mulongoti	O
made	O
a	O
televised	O
address	O
Thursday	DAY
to	O
say	O
the	O
foreign	O
media	O
reports	O
are	O
not	O
TRUE	ORGANISATION
.	O
""""	O
He	O
said	O
President	O
Mwanawasa	LOCATION
remains	PERSON
in	O
stable	O
condition	O
in	O
a	O
Paris	LOCATION
hospital	O
,	O
and	O
is	O
being	O
treated	O
for	O
hypertension	O
.	O
""""	O
Mr.	LOCATION
Mwanawasa	LOCATION
was	O
flown	O
to	O
France	O
Tuesday	DAY
after	O
suffering	O
a	O
stroke	O
Sunday	DAY
while	O
in	O
Egypt	O
for	O
an	O
African	COUNTRY
Union	COUNTRY
summit	O
.	O
""""	O
The	O
summit	O
was	O
dominated	O
by	O
the	O
political	GOVERNMENT
crisis	O
in	O
Zimbabwe	O
,	O
and	O
the	O
absence	O
of	O
Mr.	LOCATION
Mwanawasa	LOCATION
,	O
a	O
critic	O
of	O
Zimbabwean	LOCATION
President	O
Robert	O
Mugabe	O
,	O
was	O
said	O
to	O
hurt	ATTACKS
attempts	ATTACKS
to	O
put	O
more	O
pressure	GOVERNMENT
on	O
Harare	ORGANISATION
.	O
""""	O
Mr.	LOCATION
Mwanawasa	LOCATION
is	O
59	QUANTITY
years	O
old	O
and	O
has	O
served	O
as	O
Zambia	ORGANISATION
's	O
president	PERSON
since	O
2002	DATE
.	O
He	O
is	O
also	O
the	O
current	ATTACKS
leader	O
of	O
the	O
Southern	O
African	COUNTRY
Development	O
Community	ORGANISATION
.	O
He	O
suffered	O
a	O
mild	QUANTITY
stroke	O
two	QUANTITY
years	O
ago	O
.	O
""""	O
U.S.	COUNTRY
President	O
Barack	O
Obama	O
has	O
named	O
Gene	O
Sperling	ORGANISATION
as	O
the	O
new	O
head	O
of	O
the	O
National	O
Economic	O
Council	O
,	O
which	O
oversees	O
the	O
administration	O
's	O
economic	O
policies	O
.	O
""""	O
Sperling	ORGANISATION
had	O
the	O
same	O
job	O
in	O
President	O
Bill	LOCATION
Clinton	O
's	O
administration	O
.	O
""""	O
He	O
succeeds	O
Lawrence	O
Summers	O
,	O
another	O
top	O
economic	O
official	O
from	O
the	O
Clinton	O
-	O
era	O
.	O
""""	O
Sperling	ORGANISATION
has	O
spent	O
the	O
first	O
two	QUANTITY
years	O
of	O
the	O
Obama	O
administration	O
as	O
a	O
counselor	O
to	O
Treasury	O
Secretary	LOCATION
Timothy	O
Geithner	COUNTRY
.	O
""""	O
Mr.	LOCATION
Obama	O
made	O
the	O
announcement	GOVERNMENT
Friday	DAY
during	O
a	O
visit	ARMY
to	O
a	O
window	O
manufacturer	O
located	O
outside	O
of	O
Washington	LOCATION
,	O
D.C.	O
""""	O
""""	O
Sperling	ORGANISATION
's	O
appointment	O
is	O
the	O
latest	O
major	O
staff	O
change	O
for	O
the	O
Obama	O
administration	O
as	O
it	O
begins	O
dealing	O
with	O
a	O
new	O
Republican	COUNTRY
majority	O
in	O
the	O
House	O
of	O
Representatives	O
,	O
and	O
planning	O
for	O
the	O
president	PERSON
's	O
likely	O
re	O
-	O
election	ORGANISATION
campaign	O
in	O
2012	DATE
.	O
""""	O
""""	O
On	O
Thursday	DAY
,	O
Mr.	LOCATION
Obama	O
named	O
another	O
ex	O
-	O
Clinton	O
official	O
,	O
William	O
Daley	O
,	O
as	O
his	O
new	O
chief	PERSON
of	O
staff	O
,	O
replacing	O
Rahm	COUNTRY
Emmanuel	LOCATION
.	O
""""	O
Authorities	O
in	O
Bosnia	O
-	O
Herzegovina	O
say	O
they	O
have	O
arrested	ATTACKS
a	O
former	O
Bosnian	O
Serb	LOCATION
police	ARMY
officer	O
for	O
his	O
suspected	O
role	O
in	O
the	O
1995	DATE
massacre	ARMY
of	O
Muslims	LOCATION
near	O
the	O
eastern	O
Bosnian	O
town	O
of	O
Srebrenica	LOCATION
.	O
The	O
state	O
prosecutor	GOVERNMENT
's	O
office	O
says	O
37	QUANTITY
-	O
year	O
-	O
old	O
Dragan	ORGANISATION
Neskovic	LOCATION
was	O
arrested	ATTACKS
Wednesday	DAY
in	O
the	O
northeastern	PERSON
town	O
of	O
Bijeljina	O
on	O
suspicion	O
of	O
genocide	O
.	O
No	O
further	O
details	O
were	O
released	O
.	O
""""	O
More	LOCATION
than	O
8,000	QUANTITY
Muslim	ORGANISATION
men	O
and	O
boys	O
were	O
killed	ATTACKS
by	O
Serb	LOCATION
forces	ARMY
in	O
July	ORGANISATION
1995	DATE
in	O
what	O
was	O
supposed	O
to	O
have	O
been	O
a	O
United	COUNTRY
Nations	O
safe	O
haven	O
.	O
""""	O
The	O
Srebrenica	LOCATION
killings	ATTACKS
are	O
considered	O
the	O
worst	O
European	LOCATION
massacre	ARMY
since	O
World	O
War	COUNTRY
II	ATTACKS
.	O
The	O
U.N.	ORGANISATION
war	ATTACKS
crimes	O
tribunal	O
in	O
The	O
Hague	DAY
has	O
already	O
sentenced	O
14	O
Serbs	O
for	O
their	O
key	O
roles	O
in	O
the	O
killings	ATTACKS
.	O
""""	O
Former	O
Bosnian	O
Serb	LOCATION
leader	O
Radovan	O
Karadzic	PERSON
is	O
currently	ATTACKS
on	O
trial	O
there	O
,	O
charged	O
with	O
genocide	O
and	O
crimes	O
against	O
humanity	O
.	O
""""	O
The	O
Bosnian	O
war	ATTACKS
crimes	O
court	O
was	O
established	O
in	O
2005	DATE
to	O
ease	O
the	O
workload	O
of	O
the	O
Hague	DAY
-	O
based	O
tribunal	O
.	O
""""	O
China	O
's	O
official	O
Xinhua	O
news	O
agency	O
says	O
archaeologists	O
have	O
discovered	O
the	O
ruins	O
of	O
29	QUANTITY
villages	O
that	O
date	O
back	O
more	O
than	O
4,500	O
years	O
.	O
""""	O
""""	O
The	O
report	O
said	O
the	O
ancient	O
communities	O
were	O
discovered	O
in	O
the	O
northern	O
part	O
of	O
Shaanxi	O
province	O
,	O
a	O
region	LOCATION
known	O
for	O
its	O
archaeological	O
treasures	O
.	O
""""	O
Xinhua	O
says	O
the	O
ruins	O
show	O
that	O
people	O
had	O
mastered	O
building	O
techniques	O
and	O
had	O
constructed	O
houses	O
and	O
stone	O
walls	O
around	O
their	O
community	PERSON
.	O
""""	O
It	O
said	O
a	O
total	O
of	O
96	O
houses	O
were	O
unearthed	O
,	O
as	O
well	O
as	O
the	O
ruins	O
of	O
a	O
sacrificial	O
altar	O
.	O
""""	O
""""	O
The	O
report	O
quoted	O
an	O
official	O
with	O
the	O
Shaanxi	O
Provincial	GOVERNMENT
Archaeological	O
Research	O
Institute	O
as	O
saying	O
the	O
discovery	O
will	O
help	O
scientists	PERSON
better	O
understand	O
the	O
environment	O
during	O
the	O
Neolithic	COUNTRY
period	O
,	O
also	O
known	O
as	O
the	O
New	O
Stone	LOCATION
Age	O
.	O
""""	O
A	O
United	COUNTRY
Nations	O
expert	O
on	O
extrajudicial	O
killings	ATTACKS
says	O
he	O
would	O
like	O
to	O
visit	ARMY
Thailand	O
to	O
investigate	O
last	O
month	O
's	O
deaths	O
of	O
87	QUANTITY
Muslim	ORGANISATION
protesters	ORGANISATION
.	O
Philip	O
Alston	O
said	O
he	O
is	O
deeply	O
concerned	O
by	O
the	O
October	O
25	QUANTITY
incident	O
.	O
He	O
said	O
a	O
visit	ARMY
to	O
Thailand	O
would	O
allow	O
him	O
to	O
speak	O
with	O
those	O
involved	O
and	O
to	O
recommend	O
ways	O
to	O
bring	O
peace	O
and	O
stability	O
to	O
the	O
region	LOCATION
.	O
Thailand	O
has	O
not	O
responded	ATTACKS
to	O
Mr.	LOCATION
Alston	O
's	O
request	O
.	O
""""	O
Meanwhile	ORGANISATION
,	O
Thailand	O
's	O
revered	O
King	O
Bhumibol	O
Adulyadej	O
warned	O
that	O
the	O
country	O
could	O
fall	O
into	O
ruin	O
if	O
the	O
violence	O
in	O
the	O
south	COMPOUND
does	O
not	O
end	O
.	O
""""	O
He	O
urged	O
security	COMPOUND
forces	ARMY
to	O
better	O
cooperate	O
to	O
deal	O
with	O
the	O
region	LOCATION
's	O
turmoil	O
.	O
Hundreds	O
of	O
people	O
have	O
been	O
killed	ATTACKS
since	O
January	ARMY
when	O
an	O
insurgency	O
flared	O
up	O
in	O
Thailand	O
's	O
three	QUANTITY
Muslim	ORGANISATION
-	O
majority	O
southern	O
provinces	LOCATION
.	O
Israeli	COUNTRY
soldiers	ARMY
have	O
killed	ATTACKS
two	QUANTITY
Palestinians	COUNTRY
in	O
the	O
southern	O
Gaza	O
Strip	O
.	O
Witnesses	LOCATION
say	O
the	O
two	QUANTITY
men	O
were	O
killed	ATTACKS
early	O
Friday	DAY
near	O
the	O
security	COMPOUND
barrier	O
separating	O
southern	O
Gaza	O
with	O
Israel	O
.	O
Israeli	COUNTRY
military	ARMY
officials	O
say	O
troops	ARMY
had	O
spotted	O
the	O
men	O
attempting	O
to	O
plant	O
bombs	O
along	O
the	O
barrier	O
.	O
The	O
killings	ATTACKS
were	O
the	O
latest	O
in	O
a	O
series	O
of	O
clashes	O
between	O
the	O
Israeli	COUNTRY
army	O
and	O
Palestinian	COUNTRY
militants	ARMY
.	O
Israeli	COUNTRY
soldiers	ARMY
killed	ATTACKS
five	QUANTITY
Palestinians	COUNTRY
Thursday	DAY
during	O
an	O
army	O
operation	O
in	O
the	O
West	O
Bank	O
city	O
of	O
Nablus	O
.	O
""""	O
Officials	O
say	O
three	QUANTITY
of	O
the	O
dead	O
were	O
wanted	O
militants	ARMY
from	O
the	O
al	ORGANISATION
-	O
Aqsa	COUNTRY
Martyrs	O
'	O
Brigades	O
,	O
a	O
violent	O
offshoot	O
of	O
the	O
mainstream	O
Fatah	O
Party	O
.	O
""""	O
Palestinian	COUNTRY
President	O
Mahmoud	LOCATION
Abbas	O
and	O
incoming	O
Hamas	O
Prime	O
Minister	LOCATION
Ismail	O
Haniyeh	ORGANISATION
Friday	DAY
denounced	O
the	O
Israeli	COUNTRY
military	ARMY
's	O
sweep	O
through	O
the	O
Nablus	O
refugee	O
camps	O
.	O
The	O
head	O
of	O
U.S.	COUNTRY
troops	ARMY
in	O
the	O
Horn	PERSON
of	O
Africa	O
says	O
terrorists	O
and	O
insurgents	O
may	O
begin	O
leaving	O
war	ATTACKS
zones	O
in	O
Afghanistan	COUNTRY
and	O
Iraq	COUNTRY
and	O
head	O
for	O
east	O
Africa	O
.	O
Major	O
General	O
Timothy	O
Ghormley	O
says	O
officials	O
are	O
concerned	O
that	O
instability	O
and	O
weak	O
governments	GOVERNMENT
in	O
east	O
Africa	O
could	O
draw	O
international	O
terrorist	O
groups	O
seeking	O
to	O
establish	O
a	O
base	O
of	O
operations	O
.	O
General	O
Ghormley	O
says	O
the	O
joint	O
task	O
force	O
in	O
Djibouti	O
has	O
been	O
helping	O
to	O
train	O
foreign	O
soldiers	ARMY
and	O
build	O
anti	QUANTITY
-	O
terrorist	O
capabilities	O
of	O
governments	GOVERNMENT
in	O
the	O
region	LOCATION
.	O
""""	O
However	O
,	O
U.S.	COUNTRY
forces	ARMY
have	O
yet	O
to	O
enter	O
Somalia	COUNTRY
,	O
which	O
has	O
been	O
without	O
a	O
functioning	O
central	O
government	O
for	O
more	O
than	O
10	QUANTITY
years	O
.	O
""""	O
""""	O
Earlier	ORGANISATION
this	O
year	O
,	O
Ethiopian	LOCATION
Prime	O
Minister	LOCATION
Meles	O
Zenawi	O
warned	O
an	O
al	ORGANISATION
-	O
Qaida	O
cell	O
is	O
already	O
operating	O
out	O
of	O
Somalia	COUNTRY
's	O
capital	O
,	O
Mogadishu	LOCATION
.	O
""""	O
Ugandan	O
Lord	O
's	O
Resistance	O
Army	O
rebels	O
are	O
seeking	O
a	O
12	QUANTITY
-	O
month	O
suspension	ORGANISATION
in	O
the	O
arrest	ATTACKS
warrants	O
against	O
their	O
leaders	O
issued	O
by	O
the	O
International	O
Criminal	O
Court	O
.	O
""""	O
James	O
Obita	O
,	O
the	O
technical	O
advisor	O
to	O
the	O
rebels	O
'	O
negotiating	O
team	O
,	O
tells	O
VOA	ORGANISATION
the	O
rebels	O
will	O
ask	ATTACKS
for	O
the	O
suspension	ORGANISATION
when	O
peace	O
talks	O
with	O
the	O
Ugandan	O
government	O
resume	O
Thursday	DAY
in	O
Juba	COUNTRY
,	O
southern	O
Sudan	LOCATION
.	O
""""	O
""""	O
He	O
says	O
in	O
connection	O
with	O
that	O
request	O
,	O
the	O
rebels	O
will	O
propose	O
an	O
""""	O
""""	O
alternative	O
justice	O
system	O
""""	O
""""	O
to	O
deal	O
with	O
war	ATTACKS
crimes	O
committed	O
during	O
the	O
rebels	O
'	O
20	QUANTITY
-	O
year	O
uprising	O
in	O
northern	O
Uganda	COUNTRY
.	O
""""	O
LRA	O
fighters	ARMY
are	O
accused	O
of	O
killing	O
and	O
mutilating	O
thousands	QUANTITY
of	O
civilians	O
during	O
the	O
conflict	O
.	O
The	O
International	O
Criminal	O
Court	O
has	O
indicted	O
five	QUANTITY
top	O
rebel	O
leaders	O
on	O
war	ATTACKS
crimes	O
charges	O
.	O
The	O
LRA	O
has	O
demanded	O
those	O
charges	O
be	O
dropped	O
as	O
a	O
condition	O
for	O
signing	O
any	O
peace	O
deal	O
.	O
""""	O
The	O
10	QUANTITY
-	O
month	O
-	O
old	O
peace	O
talks	O
have	O
achieved	O
some	O
progress	O
,	O
including	O
a	O
ceasefire	O
that	O
the	O
sides	O
extended	O
in	O
April	O
.	O
""""	O
A	O
group	O
linked	O
to	O
al	ORGANISATION
-	O
Qaida	O
in	O
Iraq	COUNTRY
is	O
denying	O
Iraqi	COUNTRY
government	O
reports	O
that	O
its	O
leader	O
was	O
recently	O
arrested	ATTACKS
.	O
""""	O
The	O
Islamic	O
State	O
of	O
Iraq	COUNTRY
says	O
the	O
man	O
it	O
claims	PERSON
is	O
its	O
leader	O
,	O
Abu	O
Omar	DATE
al	ORGANISATION
-	O
Baghdadi	O
,	O
is	O
fine	O
.	O
""""	O
The	O
group	O
says	O
on	O
an	O
Islamist	O
Web	LOCATION
site	O
it	O
does	O
not	O
know	O
the	O
person	O
who	O
Iraqi	COUNTRY
authorities	O
arrested	ATTACKS
last	O
month	O
and	O
presented	O
as	O
al	ORGANISATION
-	O
Baghdadi	O
.	O
""""	O
The	O
Iraqi	COUNTRY
army	O
said	O
it	O
captured	O
the	O
